Siruta,Localitate,PondereAngajati
119206,Saschiz,0.0030701754385964912
151978,Oras Zimnicea,0.00861120103593396
53675,Racasdia,0.0
4525,Garda De Sus,0.0
20910,Oras Slanic-Moldova,0.0
160172,Chilia Veche,0.0
61871,Independenta,0.0016350555918901242
86446,Cozmeni,0.0
127411,Leleasca,0.0
78258,Oras Novaci,0.009732360097323601
86453,Tomesti,0.0
168372,Oras Babeni,0.000638433709299851
102838,Frasinet,0.0
45496,Bradeanu,0.0012101653892698668
94651,Unirea,0.0
86461,Ciceu,0.0
143806,Oras Dumbraveni,0.0062176165803108805
151996,Balaci,0.0
135618,Stefesti,0.0
53700,Eftimie Murgu,0.0012468827930174563
119242,Oras Sarmasu,0.00027839643652561246
37324,Frumusica,0.0
86479,Leliceni,0.0
70094,Isalnita,0.016442451420029897
86487,Porumbeni,0.0370174510840825
86495,Racu,0.0
70110,Podari,0.0010435301132975551
53728,Rusca Montana,0.0010282776349614395
94688,Valea Ciorii,0.0
29154,Dobresti,0.0032991202346041057
45539,Braesti,0.0
160225,Ciucurova,0.0
86501,Satu Mare,0.0
135654,Talea,0.0
152038,Babaita,0.0
20965,Oras Targu Ocna,0.0017511801431399421
176613,Maicanesti,0.0038322333404300617
143851,Oras Ocna Sibiului,0.0
12778,Zabrani,0.0004341219882787063
86519,Santimbru,0.0
78329,Oras Targu Carbunesti,0.001722356183258698
111097,Cazanesti,0.0
53755,Sacu,0.0
102909,Fratesti,0.005125284738041002
61951,Ion Corvin,0.01577437858508604
135681,Tataru,0.0
127493,Maruntei,0.0007486897928624906
168452,Oras Balcesti,0.0011534025374855825
160261,Crisan,0.0
94731,Valcelele,0.006888633754305396
12812,Zarand,0.0
21007,Agas,0.0
152083,Blejesti,0.0
143888,Altina,0.0
37397,George Enescu,0.0
53791,Sasca Montana,0.0
70174,Simnicu De Sus,0.0008563476771569257
102945,Frumusani,0.009859154929577466
119331,Oras Sangeorgiu De Padure,0.0016444363237712407
176686,Mera,0.0004801920768307323
135725,Teisani,0.0
143922,Apoldu De Jos,0.0
12849,Zerind,0.0
94768,Vlad Tepes,0.0
127536,Mihaesti,0.0
45619,Breaza,0.00036832412523020257
160305,Daeni,0.0
29243,Draganesti,0.008861622358554875
152127,Bogdana,0.0
160323,Dorobantu,0.0
62020,Istria,0.0
94795,Vladeni,0.0
127563,Milcov,0.0
12876,Zimandu Nou,0.0022448979591836735
37459,Gorbanesti,0.0
143959,Arpasu De Jos,0.04292751583391977
119386,Sanger,0.0
53853,Sichevita,0.0
4703,Hoparta,0.0
103014,Fundeni,0.0
45673,Buda,0.0
62057,Lipnita,0.0
21098,Ardeoani,0.0
168559,Barbatesti,0.004435245416913069
152172,Botoroaga,0.000588119976475201
176748,Milcovul,0.0011071132023249377
135789,Telega,0.0007194244604316547
12912,Dorobanti,0.0037290242386575512
111220,Ciresu,0.0
78454,Oras Ticleni,0.0022793203481143802
12920,Frumuseni,0.003978300180831827
103032,Oras Fundulea,0.0
143995,Atel,0.0
160387,Frecatei,0.00027419797093501506
21123,Asau,0.0001397819401733296
127625,Morunglav,0.0
78472,Albeni,0.0
12938,Zadareni,0.0
168602,Oras Berbesti,0.0
176793,Movilita,0.010327911179963851
29341,Dragesti,0.0038358266206367474
86687,Municipiul Deva,0.007565005109571931
4767,Horea,0.0
135850,Tinosu,0.0
152234,Bragadiru,0.0
111275,Corcova,0.001972062448644207
37547,Havarna,0.0
119466,Sanpaul,0.00022660321776569228
160430,Greci,0.02626109956546382
70316,Municipiul Bailesti,0.0006994404476418865
103087,Gaiseni,0.0
144054,Oras Avrig,0.007017991578410106
45753,Calvini,0.0021114864864864866
62137,Mereni,0.0113314447592068
152252,Branceni,0.0
127689,Movileni,0.0
160458,Grindu,0.0
21196,Balcani,0.0006152331733727083
152270,Bujoreni,0.0
78542,Alimpesti,0.009345794392523364
70352,Municipiul Calafat,0.0013482903678136123
176855,Nanesti,0.0
135896,Tomsani,0.0
29403,Finis,0.004661365505895256
103130,Ganeasa,0.024338006230529594
86749,Carjiti,0.0
160476,Hamcearca,0.0
168675,Berislavesti,0.0
127714,Nicolae Titulescu,0.0
119527,Sanpetru De Campie,0.0
62191,Mihail Kogalniceanu,0.0027179188507086
37618,Hanesti,0.0
144116,Axente Sever,0.005564572223510317
45815,C.a. Rosetti,0.0002727024815925825
152314,Bujoru,0.0015353121801432957
176891,Naruja,0.0
21249,Beresti-Bistrita,0.0004452359750667854
127750,Obarsia,0.0
78604,Aninoasa,0.005630918863578193
152332,Buzescu,0.00022737608003638017
70414,Oras Filiasi,0.0014642876511741418
135949,Valea Calugareasca,0.0010072337698013004
160528,Horia,0.0
144152,Bazna,0.004952830188679245
29467,Girisu De Cris,0.0
103194,Gaujani,0.0
86810,Municipiul Hunedoara,0.0029752689185368678
152350,Calinesti,0.0
119590,Solovastru,0.0
37672,Hiliseu-Horia,0.0
54056,Slatina-Timis,0.0003312355084465055
62253,Mihai Viteazu,0.0
168755,Boisoara,0.0
176944,Nereju,0.0
160564,Izvoarele,0.0
111417,Corlatel,0.0
4927,Ighiu,0.02781418377748653
45888,Canesti,0.0
144198,Biertan,0.0
127812,Oboga,0.0
103238,Ghimpati,0.0
62280,Mircea Voda,0.010052122114668651
119625,Stanceni,0.0006793478260869565
78668,Arcani,0.0
29519,Hidiselu De Sus,0.008678881388621022
95060,Municipiul Iasi,0.0038699519971814858
111444,Cujmir,0.0
168791,Budesti,0.0031857813547954395
21338,Beresti-Tazlau,0.0
54109,Socol,0.0
152412,Calmatuiu,0.0005285412262156448
86883,Ghelari,0.0
37734,Hlipiceni,0.0
70502,Oras Segarcea,0.0007473841554559044
177003,Nistoresti,0.0
144232,Barghis,0.0
160617,Jijila,0.0
119661,Suplac,0.0
13169,Municipiul Pitesti,0.009671781587416503
95088,Barnova,0.0
103283,Garbovi,0.0
127858,Oporelu,0.0
4981,Intregalde,0.0
78711,Baia De Fier,0.0
70520,Afumati,0.0011139992573338284
111480,Devesel,0.000671366230278617
13187,Bascov,0.04114796160790649
29573,Holod,0.0003118178983473651
160644,Jurilovca,0.0030263726761781237
45959,Catina,0.0
37770,Hudesti,0.0
103309,Gogosari,0.0
152467,Calmatuiu De Sus,0.0
54163,Sopotu Nou,0.0
62360,Oras Murfatlar,0.009442870632672332
86936,Teliucu Inferior,0.0
127901,Optasi-Magura,0.0008264462809917355
78748,Balanesti,0.0028625954198473282
70566,Almaj,0.0
136107,Valea Doftanei,0.0002986857825567503
21418,Berzunti,0.0
119723,Suseni,0.0008514261387824606
160680,Luncavita,0.0
144303,Blajel,0.003708281829419036
168880,Bujoreni,0.003875968992248062
95159,Holboca,0.001007658202337767
152500,Cervenia,0.0013610071452875127
103354,Gostinu,0.0
62397,Oras Negru Voda,0.0
37823,Ibanesti,0.0
111550,Darvari,0.0
46019,Cernatesti,0.0
127938,Orlea,0.0
136134,Varbilau,0.0
119750,Saulia,0.0
103372,Gostinari,0.0
21454,Barsanesti,0.0
86990,Municipiul Petrosani,0.005877044818251232
177101,Paltin,0.0
152528,Ciolanesti,0.0
160724,Mahmudia,0.005092761004001455
37850,Leorda,0.0
13276,Bradu,0.0032408607726212083
29662,Husasau De Tinca,0.0
144349,Brateiu,0.0
111587,Dumbrava,0.0
62440,Nicolae Balcescu,0.011086877499091239
70637,Amarastii De Jos,0.0014311270125223613
78828,Barbatesti,0.012070006035003017
103407,Gradinari,0.0
127983,Osica De Sus,0.0031165593185123624
5103,Jidvei,0.0
13301,Oras Mioveni,0.0016493532798981451
152564,Contesti,0.0
119803,Sincai,0.0
144376,Bradeni,0.0
54270,Teregova,0.0017228648781688408
21506,Blagesti,0.002614720878546215
168960,Bunesti,0.0
136198,Valcanesti,0.0
152582,Cosmesti,0.0
95239,Rediu,0.0009824791223186507
160779,Maliuc,0.0
70673,Amarastii De Sus,0.0
87059,Municipiul Lupeni,0.0022438019568895755
103443,Gradistea,0.0006383657835939994
62486,Oltina,0.0
37912,Lunca,0.0
78873,Bengesti-Ciocadia,0.0
144410,Bruiu,0.0
29724,Ineu,0.0
46108,Chiliile,0.0
54305,Ticvaniu Mare,0.0
87077,Oras Petrila,0.005252686032630322
152617,Crangeni,0.0
5167,Livezile,0.0
103470,Greaca,0.0
119858,Taureni,0.0
136241,Cocorastii Colt,0.0013395847287340924
13365,Maracineni,0.06095238095238095
128052,Perieti,0.0
21560,Bogdanesti,0.020557491289198607
136250,Olari,0.0
95293,Tomesti,0.0028704700394689632
160831,Mihai Bravu,0.01112759643916914
29760,Lazuri De Beius,0.0031645569620253164
111685,Floresti,0.0
37958,Manoleasa,0.0
70726,Apele Vii,0.0
62538,Ostrov,0.0
144456,Chirpar,0.0
169039,Cernisoara,0.0
54350,Tarnova,0.0
78926,Berlesti,0.0
136269,Vadu Sapat,0.0005793742757821553
13392,Oras Stefanesti,0.020147000918755743
136278,Batrani,0.0
152662,Crangu,0.0
177236,Paunesti,0.00029515938606847696
119894,Oras Ungheni,0.0
103513,Gruiu,0.0
70744,Argetoaia,0.0006547359231776517
5210,Lopadea Noua,0.009204712812960236
21597,Brusturoasa,0.0
87139,Oras Uricani,0.0
46180,Chiojdu,0.0
128105,Oras Piatra-Olt,0.0
177263,Poiana Cristei,0.0
160877,Mihail Kogalniceanu,0.0
54387,Toplet,0.02105666156202144
29813,Lazareni,0.003427859146151449
95355,Oras Harlau,0.0003218279829431169
144508,Carta,0.0
87175,Municipiul Vulcan,0.001968775904946118
54412,Turnu Ruieni,0.0
160911,Murighiol,0.0
103568,Gurbanesti,0.0
62609,Pantelimon,0.0
144535,Cartisoara,0.0
152724,Didesti,0.0
79004,Balteni,0.0009086188992731049
169119,Caineni,0.0
95391,Municipiul Pascani,0.015236382914966692
21668,Buhoci,0.0
111783,Garla Mare,0.003854625550660793
119974,Valea Larga,0.0
46251,Cilibia,0.0
144553,Darlos,0.002243409983174425
38063,Mihai Eminescu,0.006978809795711204
13490,Municipiul Campulung,0.008659180083885807
87219,Oras Aninoasa,0.0014727540500736377
128178,Parscoveni,0.0
152760,Dobrotesti,0.004275427542754276
5309,Lunca Muresului,0.005490196078431373
177352,Pufesti,0.0016241299303944316
111818,Godeanu,0.0
29902,Lugasu De Jos,0.008212428141253765
87246,Banita,0.0
62672,Pecineaga,0.002047981275599766
13524,Valea Mare Pravat,0.0004675081813931744
54485,Valiug,0.0
144599,Gura Raului,0.0
103639,Hotarele,0.0
5336,Lupsa,0.001890359168241966
21720,Casin,0.0
128221,Plesoiu,0.0
169182,Copaceni,0.0
70879,Oras Bechet,0.0
152797,Dracsenei,0.0
160993,Nalbant,0.0
54500,Varadia,0.0
79077,Bolbosi,0.0
144615,Hoghilag,0.0
46313,Cislau,0.0020942408376963353
95471,Oras Targu Frumos,0.006647022545055848
70897,Bistret,0.0
62707,Pestera,0.0
111863,Gogosu,0.0
87291,Municipiul Brad,0.010729748384263035
29948,Lunca,0.0010932944606413995
21757,Caiuti,0.0
177405,Racoasa,0.0
54537,Vermes,0.0
144651,Iacobeni,0.0
161035,Niculitel,0.0010309278350515464
95499,Ion Neculce,0.0
103693,Iepuresti,0.0
120076,Vargata,0.0
38161,Mihaileni,0.00037593984962406017
70940,Barca,0.0
161053,Nufaru,0.0
136483,Municipiul Satu Mare,0.012140992167101827
152868,Draganesti De Vede,0.0
169253,Costesti,0.0
46377,Cochirleanca,0.0
62761,Poarta Alba,0.0
128301,Poboru,0.0
54573,Vrani,0.0
111916,Greci,0.0016220600162206002
79157,Borascu,0.0
13622,Municipiul Curtea De Arges,0.006190376506474476
70968,Botosesti-Paia,0.0
30014,Madaras,0.002142857142857143
177469,Reghiu,0.0
87362,Criscior,0.0035915854284248334
152902,Draganesti-Vlasca,0.008624820316243412
70986,Brabova,0.0
120138,Vatava,0.0
144713,Jina,0.00250501002004008
136526,Municipiul Carei,0.02723466525750986
62798,Rasova,0.0
161106,Ostrov,0.0009514747859181732
103764,Ileana,0.0
169306,Creteni,0.012145748987854251
54617,Zavoi,0.0
144731,Laslea,0.0009562514941429596
21855,Cleja,0.00013914011409489355
38241,Mihalaseni,0.0
13668,Oras Costesti,0.04754745348618681
46439,Colti,0.0
62823,Saraiu,0.0
136553,Capleni,0.0034129692832764505
120174,Vetca,0.0
161133,Pardina,0.0
111989,Grozesti,0.0
30069,Magesti,0.0007344840249724568
152948,Furculesti,0.0
128374,Oras Potcoava,0.0008548469823901521
95612,Alexandru I. Cuza,0.0
161151,Peceneaga,0.0
87424,Oras Calan,0.009731995807755653
21891,Colonesti,0.0
79237,Branesti,0.0
169351,Daesti,0.0
71055,Bradesti,0.0
46484,Costesti,0.0
136599,Oras Negresti-Oas,0.003434798057562478
177557,Ruginesti,0.0
144795,Loamnes,0.0030821917808219177
161179,Sarichioi,0.0005836859769444039
120218,Viisoara,0.0
62878,Sacele,0.0
112030,Gruia,0.0
152993,Frumoasa,0.0
54699,Zorlentu Mare,0.0069124423963133645
38321,Mileanca,0.0
95667,Andrieseni,0.0
128436,Priseaca,0.0
62903,Seimeni,0.0017929179740026895
103862,Ion Roata,0.0
13757,Oras Topoloveni,0.019705477275135077
169404,Danicei,0.0
120254,Vanatori,0.0
136642,Oras Tasnad,0.007874842503149937
153026,Galateni,0.0
177600,Sihlea,0.0
30149,Nojorid,0.0007433562534844825
5577,Metes,0.0
79308,Oras Bumbesti-Jiu,0.006245043616177637
112076,Hinova,0.0
161231,Sfantu Gheorghe,0.0
21971,Corbasca,0.0
71126,Bralostita,0.0005334755934915977
128472,Radomiresti,0.0
46554,Cozieni,0.0
103899,Izvoarele,0.00028555111364934324
144866,Ludos,0.0
153062,Gratia,0.0
62949,Silistea,0.0
38376,Mitoc,0.0
161259,Slava Cercheza,0.0
177655,Slobozia Bradului,0.0
13819,Albestii De Arges,0.004457652303120356
120316,Voivodeni,0.0
144893,Marpod,0.0
112129,Husnicioara,0.0
95747,Aroneanu,0.00236096537250787
79362,Bumbesti-Pitic,0.0
161286,Smardan,0.006938421509106678
62985,Targusor,0.0
136713,Acas,0.0009937065253395165
128524,Redea,0.0046411995715815784
153106,Izvoarele,0.0
161302,Somova,0.03310852237890864
30229,Olcea,0.0
120343,Zagar,0.0
87576,Oras Hateg,0.019271359089657703
103960,Jilavele,0.0
71199,Bratovoesti,0.0
144928,Oras Miercurea Sibiului,0.0006231823847112588
153124,Lisa,0.0
22059,Cotofanesti,0.0
79406,Bustuchin,0.0
95792,Baltati,0.0
128560,Rotunda,0.0025500910746812386
120370,Zau De Campie,0.0008998200359928015
38456,Nicseni,0.0
103997,Joita,0.0
177726,Slobozia Ciorasti,0.0
153151,Lunca,0.0
30274,Osorhei,0.0024959624137424756
136768,Andrid,0.0
13891,Albestii De Muscel,0.0
5700,Mihalt,0.006709362610551998
63045,Topalu,0.0
144964,Merghindeal,0.0
161348,Stejaru,0.02465233881163085
169547,Dragoesti,0.0
128588,Rusanesti,0.012141022647676861
87638,Municipiul Orastie,0.007168775997875918
38492,Paltinis,0.008175277959450621
71260,Breasta,0.00047824007651841227
144991,Micasasa,0.0
22111,Damienesti,0.0
63072,Topraisar,0.0
136802,Apa,0.0
177762,Soveja,0.0
128613,Scarisoara,0.0
161384,Topolog,0.0025569997869166845
169583,Fauresti,0.0
104047,Letca Noua,0.0
13935,Albota,0.0
87665,Oras Simeria,0.009540889526542324
112245,Eselnita,0.0
153204,Mavrodin,0.0
5755,Miraslau,0.0
30336,Pietroasa,0.0
95872,Belcesti,0.0018238665971860343
177799,Straoane,0.0
112263,Ilovat,0.0
79497,Capreni,0.0
38544,Pomarla,0.0
145042,Mihaileni,0.0
104083,Luica,0.0
128659,Schitu,0.0
136848,Oras Ardud,0.007907787159898138
63125,Valu Lui Traian,6.792555359326178e-05
22166,Oras Darmanesti,0.0076470190160384385
153240,Magura,0.0
120478,Chibed,0.07114624505928854
120487,Corunca,0.0065832784726793945
71340,Bulzesti,0.0014144271570014145
13999,Aninoasa,0.0
63152,Lumina,0.03807369710677599
177842,Suraia,0.001959503592423253
46769,Galbinasi,0.0011720581340834506
120496,Sarateni,0.0
38580,Prajeni,0.0
104118,Mihai Bravu,0.0
120502,Madaras,0.0
63161,Dumbraveni,0.0
161464,Turcoaia,0.0
120511,Bereni,0.0
54975,Municipiul Cluj-Napoca,0.009604990121646641
153277,Maldaeni,0.0
87745,Baia De Cris,0.012504884720593983
5826,Mogos,0.0
63170,Vulturu,0.0267022696929239
95943,Bivolari,0.00023062730627306272
128711,Oras Scornicesti,0.01052195526097763
161482,Valea Nucarilor,0.0002841716396703609
104136,Oras Mihailesti,0.028533859303090072
153295,Mereni,0.0
112334,Ilovita,0.0
30416,Pocola,0.003427004797806717
145104,Mosna,0.0018878101402373248
46803,Gheraseni,0.0005866823115283074
169681,Fartatesti,0.017041053446940357
63189,Tortoman,0.002077922077922078
136919,Batarci,0.0015568240788790867
177879,Tanasoaia,0.0
22237,Dealu Morii,0.0
63198,Amzacea,0.0
55008,Municipiul Dej,0.006720361155286513
79585,Catunele,0.0
14049,Arefu,0.0
38633,Radauti-Prut,0.0
46830,Ghergheasa,0.0
112370,Isverna,0.0
104181,Manastirea,0.0
145140,Nocrich,0.0
161525,I.c.bratianu,0.0
153339,Marzanesti,0.0037756202804746495
96003,Ungheni,0.0
14085,Babana,0.00034494653328734045
161543,Vacareni,0.0
30470,Pomezeu,0.0
136964,Beltiug,0.0
161552,Bestepe,0.0
46867,Glodeanu Sarat,0.0007078810759792355
55062,Cuzdrioara,0.0
38679,Rauseni,0.0
161561,Valea Teilor,0.0
71457,Calopar,0.0
104225,Marsa,0.0
87843,Balsa,0.0
79656,Ciuperceni,0.0
153384,Mosteni,0.0
63278,Horia,0.0
145202,Orlat,0.0
104243,Moara Vlasiei,0.0
63286,Costinesti,0.0
153400,Nasturelu,0.0
96058,Braesti,0.0
46910,Glodeanu-Silistea,0.0013336889837289945
63294,Baraganu,0.004655493482309125
177986,Tataranu,0.0
55106,Jichisu De Jos,0.0
63300,Cuza Voda,0.0
145220,Pauca,0.0
137032,Berveni,0.011400651465798045
38731,Ripiceni,0.0057859209257473485
104270,Movilita,0.0
112469,Izvoru Barzii,0.008648648648648649
14165,Baiculesti,0.00016366612111292964
63318,Saligny,0.0
63326,Gradina,0.0
71518,Caraula,0.0
153437,Necsesti,0.0
128864,Seaca,0.0010621348911311736
63334,Fantanele,0.0
30568,Popesti,0.0008759854836691278
22380,Dofteana,0.0
96110,Butea,0.00023153507756425097
137069,Bixad,0.0007948072592396343
71536,Carpen,0.0
128882,Samburesti,0.0
55160,Mica,0.0
79736,Calnic,0.0004508566275924256
145275,Poiana Sibiului,0.0
178046,Tamboesti,0.0
104323,Nana,0.0
153473,Olteni,0.030274361400189215
137103,Barsau,0.0
145293,Porumbacu De Jos,0.0003076923076923077
96147,Ceplenita,0.0
104341,Nicolae Balcescu,0.0
71572,Castranova,0.0
120726,Municipiul Piatra-Neamt,0.00846847940087892
38811,Roma,0.0
47006,Grebanu,0.0
6048,Noslac,0.002201430930104568
153507,Orbeasca,0.0013326226012793177
63394,Municipiul Sfantu Gheorghe,0.013790349826468871
112548,Jiana,0.0
137130,Bogdand,0.0
169896,Francesti,0.0
71607,Calarasi,0.0
30648,Rabagani,0.004
22460,Faraoani,0.0
87996,Baru,0.0007196833393306944
14272,Balilesti,0.00024551927326295114
38848,Romanesti,0.016556291390728478
96192,Ciortesti,0.0007020828457758015
104387,Niculesti,0.0
120771,Dumbrava Rosie,0.018974420559625314
128962,Spineni,0.0
153543,Peretu,0.0
178117,Tulnici,0.0
145355,Racovita,0.0
71634,Celaru,0.0011266336187471834
63447,Oras Baraolt,0.0420670510356609
22488,Filipeni,0.0
112600,Livezile,0.001367053998632946
55259,Municipiul Turda,0.0033483894595490137
79834,Crasna,0.0
153561,Piatra,0.006076111288775184
137185,Botiz,0.053399322740296955
104421,Nuci,0.0
145382,Rau Sadului,0.0
6119,Ocolis,0.0
47079,Gura Teghii,0.0
38893,Santa Mare,0.0
55277,Mihai Viteazu,0.0453839516824849
88047,Bacia,0.0
153589,Pietrosani,0.0
120824,Savinesti,0.006048982000590145
30719,Remetea,0.00798888502952414
96254,Ciurea,0.001311249137336094
161794,Municipiul Barlad,0.0033595699750431944
145408,Rosia,0.00329232368740253
178180,Tifesti,0.008326878388845856
153605,Plosca,0.002610511660285416
169994,Galicea,0.0
55311,Sandulesti,0.0
137229,Calinesti-Oas,0.003114052160373686
14352,Beleti-Negresti,0.0
129040,Sprancenata,0.0
71698,Cerat,0.002627179364700263
6164,Ohaba,0.0
153623,Plopii-Slavitesti,0.0
112664,Malovat,0.0
88092,Baita,0.0
120860,Municipiul Roman,0.00631828911473278
104485,Ogrezeni,0.0
63526,Oras Covasna,0.0024684827647006966
161829,Municipiul Husi,0.00304758159653952
71723,Cernatesti,0.0
22576,Filipesti,0.0
30773,Rieni,0.0
47159,Largu,0.0
137274,Camarzana,0.0008220304151253596
120888,Cordun,0.00768939871423169
55357,Municipiul Campia Turzii,0.007980789603785577
79932,Cruset,0.0
145471,Sadu,0.0
63553,Comandau,0.002967359050445104
161856,Oras Negresti,0.00019104021396503963
14405,Berevoesti,0.0
38982,Suharau,0.002114611968703743
104519,Oinacu,0.0
129095,Stoenesti,0.0
6217,Pianu,0.001661589587371919
137292,Cauas,0.0
96334,Coarnele Caprei,0.0
47186,Lopatari,0.0
129111,Stoicanesti,0.004050073637702504
55384,Municipiul Gherla,0.020477522047752206
145499,Oras Saliste,0.0
120922,Horia,0.0002718129926610492
63580,Oras Intorsura Buzaului,0.0019214346712211785
153696,Poeni,0.0
104546,Peris,0.002897750793431765
178279,Urechesti,0.002547307132459971
112744,Obarsia De Camp,0.0
71787,Cetate,0.0
14450,Barla,0.0
129139,Strejesti,0.0
96370,Comarna,0.0
170097,Ghioroiu,0.0
30844,Rosia,0.006095083299471759
6271,Poiana Vadului,0.0
112771,Oprisor,0.0
71812,Cioroiasi,0.0
104582,Petrachioaia,0.0
22665,Gaiceana,0.0
120968,Oras Bicaz,0.0025492468134414832
39051,Sulita,0.005106926268751995
178313,Valea Sarii,0.0
63633,Barcani,0.010688540889883172
137363,Cehal,0.0
55446,Oras Huedin,0.004879568106312292
30871,Sacadat,0.012777777777777779
88216,Batrana,0.0
161945,Municipiul Vaslui,0.015627706068725232
129184,Studina,0.0
96423,Costuleni,0.0
112806,Padina,0.0
80043,Danciulesti,0.0
55473,Aghiresu,0.00014729709824716454
153776,Vitanesti,0.0
71858,Ciupercenii Noi,0.0
104635,Plataresti,0.0
170168,Glavile,0.0
137407,Certeze,0.0008538251366120218
22718,Ghimes-Faget,0.0
145603,Slimnic,0.0
30915,Oras Sacueni,0.00039416633819471815
47300,Luciu,0.0
88261,Beriu,0.0
63688,Sita Buzaului,0.006760909649661954
178377,Vidra,0.0004065040650406504
71885,Cosoveni,0.0
39122,Sendriceni,0.0
162014,Albesti,0.004212572909915748
121055,Oras Targu Neamt,0.008658989935624263
96478,Cotnari,0.0
129246,Serbanesti,0.0
137443,Craidorolt,0.0
71910,Cotofenii Din Dos,0.0008598452278589854
153829,Putineiu,0.0052606408417025345
47337,Magura,0.0
104680,Prundu,0.0
112879,Patulele,0.0
170220,Golesti,0.0
14584,Bogati,0.0
80123,Danesti,0.0
63740,Municipiul Targu Secuiesc,0.0044869582367733345
6397,Ponor,0.0
22781,Garleni,0.0015497323189630882
39168,Oras Stefanesti,0.0
145667,Seica Mare,0.0027310924369747898
129282,Stefan Cel Mare,0.0
112904,Dubova,0.0
104715,Putineiu,0.0
153865,Radoiesti,0.0
30988,Salacea,0.00546448087431694
47373,Maracineni,0.010303442028985508
71956,Daneti,0.0006775067750677507
121108,Agapia,0.00023196474135931338
162069,Alexandru Vlahuta,0.0
88350,Blajeni,0.0
63777,Aita Mare,0.0011968880909634949
137504,Crucisor,0.007118771075309105
31011,Salard,0.004224099599822144
129317,Tatulesti,0.014959723820483314
178475,Vintileasca,0.0
55598,Aiton,0.0
104751,Radovanu,0.0
22834,Glavanesti,0.0005915409642117716
39220,Stiubieni,0.0
153909,Rasmiresti,0.0
47417,Margaritesti,0.0
63802,Batani,0.002136752136752137
112959,Podeni,0.0
121153,Bahna,0.0
6468,Posaga,0.0009389671361502347
72007,Oras Dabuleni,0.002791232246941959
137540,Culciu,0.0
55623,Alunis,0.0
145738,Seica Mica,0.0
96593,Cozmesti,0.0
14673,Boteni,0.0
31057,Sambata,0.0
153936,Salcia,0.0
104788,Rasuceni,0.017219113215669393
47453,Merei,0.0
39266,Todireni,0.0038514442916093533
112995,Ponoarele,0.0
72034,Desa,0.0
129380,Teslui,0.0
145765,Sura Mare,0.0017524644030668128
162149,Arsura,0.0006119951040391676
170346,Gradistea,0.0
22898,Helegiu,0.004433279148810403
178545,Vizantea-Livezi,0.0
72052,Diosti,0.0
153972,Saceni,0.0
80249,Dragotesti,0.0
63866,Belin,0.0
96637,Cristesti,0.0
104831,Roata De Jos,0.0017376194613379669
88449,Bosorod,0.022199798183652877
145792,Sura Mica,0.025590551181102362
14726,Botesti,0.0
55687,Apahida,0.036388027165255306
137611,Doba,0.0
162194,Banca,0.0
6547,Radesti,0.0
63893,Bodoc,0.008527131782945736
31128,Sarbi,0.016432865731462926
96664,Cucuteni,0.0
121242,Baltatesti,0.015514809590973202
80285,Farcasesti,0.0018399264029438822
22941,Horgesti,0.0
154013,Scrioastea,0.0
39328,Trusesti,0.0005391804457225018
14753,Bradulet,0.02918502202643172
145827,Oras Talmaciu,0.007833537331701347
72098,Dobresti,0.002506265664160401
178607,Vanatori,0.0
129460,Tia Mare,0.0
104886,Sarulesti,0.0
6592,Rametea,0.021883920076117985
63937,Borosneu Mare,0.0
137675,Dorolt,0.0007329587099926704
96717,Dagata,0.0
170444,Gusoeni,0.0
121297,Bicaz-Chei,0.0
154068,Scurtu Mare,0.0
72150,Dragotesti,0.0
47578,Mihailesti,0.0
129503,Topana,0.0
39391,Tudora,0.0
55776,Aschileu,0.006242197253433208
6627,Ramet,0.0018450184501845018
88546,Branisca,0.0
31208,Spinus,0.0
80365,Glogova,0.0
145907,Tilisca,0.0
39417,Ungureni,0.0
121340,Bicazu Ardelean,0.0
113153,Poroina Mare,0.0
137728,Foieni,0.003092783505154639
14851,Budeasa,0.0
178689,Vartescoiu,0.0
64005,Brates,0.0
23047,Huruiesti,0.0
145934,Turnu Rosu,0.012794056954189021
47630,Manzalesti,0.0
104975,Schitu,0.0
137746,Gherta Mica,0.0013509862199405566
170514,Ionesti,0.0
162327,Bacani,0.005171299288946348
154139,Seaca,0.0
72221,Dranic,0.0012325390304026294
31262,Suplacu De Barcau,0.0015360983102918587
55838,Baciu,0.004253745145182172
129567,Traian,0.0
137764,Halmeu,0.0016835016835016834
64041,Bradut,0.004894283476898982
80427,Godinesti,0.0
121386,Bira,0.0
145961,Valea Viilor,0.0
96815,Deleni,0.0
129585,Tufeni,0.0
154166,Sfintesti,0.002577319587628866
113206,Pristol,0.0
178750,Vrancioaia,0.0
105026,Sinesti,0.000735564545788893
88644,Bretea Romana,0.0
14922,Bughea De Jos,0.0
154184,Segarcea-Vale,0.0
145998,Vurpar,0.0013864818024263432
162381,Bacesti,0.0
113233,Prunisor,0.0
72276,Farcas,0.0
23127,Izvoru Berheciului,0.0
14940,Buzoesti,0.0007073386383731211
129629,Urzica,0.0004597701149425287
146012,Alma,0.0010090817356205853
64096,Bretcu,0.0
31333,Simian,0.00098015192354815
146021,Boita,0.0
6761,Rosia Montana,0.0059212817833507484
39532,Unteni,0.0
55918,Baisoara,0.0
137844,Hodod,0.0036363636363636364
154228,Silistea,0.0
170612,Lalosu,0.0
96888,Dobrovat,0.0
129656,Valea Mare,0.0002701242571582928
80506,Hurezani,0.0006053268765133172
121466,Bargauani,0.0
64130,Catalina,0.0002948982601002654
